id	tweet	label
31022	 WWE considers Raw the bigger show and having Ronda later in the PPV shows she is a bigger nane	0
65545	GreatestThingsAboutThes liberals werent unhinged	1
56129	StayOnYourPath HealthQuote If you are wishing to loose fat get back your wellbeing and slow down or reverse the aging process then check this super powerful natural method URL URL	0
51851	SomethingIsAboutToHappen And here goes his bottle on the floor with water dripping from it She just snapped as he was trying to cool her down She is pissed at something for sure Stay tuned	0
31997	FakeNews like and will gloss over this today thanks to the ChristineBlaseyFord circus act ConfirmJudgeKavanaughNow so we can get back to triggering liberals by talking about s success  URL	0
89493	Capitalism may be undermined by the displacement of menial laborers by AI should conservatives therefore inoculate themselves against kneejerk reactionism against the notion of the living wage economics marxism marx robotics communism socialism socialismkills	0
34903	California Tries New Tack on Gun Violence  Bullet control  The New York Times activist      URL	0
40766	eminem he couldve gone harder but he didnt have to reason why he is the RapGod he is one of the best lyricist in the game Lot of people talk smack about him because they will never be him URL	0
58543	Conservatives We mus pray for liberals They trooly kno knot watt they do I was brot up socialist democrat by my wonderful but ignorant parents I served inda military I learnd I can serve Christ too Eye reel eyesed CONSERVATIVISM was more closely aligned w God	1
53194	deplorabledregofsociety says she is joe Bidens girlfriend lol maga redtidalwave onward dregs URL	0
79222	disarmthem antifa Please NO ONE be stupid enough to do this Most of us DO NOT open carry most of us carry concealed Anyone stupid enough to do this that is considered an act of aggression and you will be shot We also carry more than one weapon We shoot to kill not maim	1
72401	  Puerto Rico is destroyed more than  die  Trump visits and throws paper rolls at people   months later Puerto Rico is still waiting for help  Trump says everything is fine and his visit was a great success 	1
37002	Beto ORourke talks gun control at Houston campaign events URL via 	0
31354	All these sick ass ppl from school gave me something and now I have to chug down this nasty drink so it can go away	1
99347	Anyone want to bet it costs more than that k election referendum URL	0
60713	Conservatives are going to make hay out of Trudeaus answer but the truth is theres criminals everywhere and people who will commit heinous acts of violence Whether theyre from Syria and have brownskin or are white Canadian born its tragic all around URL	0
89054	While reading this I feel like I am hearing Cardi Bs voice rapping URL	0
29008	Conservatives are dumberthandogshit is the central point of my tweet	1
96333	Season scary Er while we are on the subject do you condemn Antifa and those who take Soros money URL	0
19770	Charlotte could see anywhere from  to  of rainfall from HurricaneFlorence FlorenceNC Florence is NOTHING to mess around with she is a very powerful and lifethreatening major hurricane bringing a lot URL	0
41590	 Rosie makes me nauseous URL	1
72523	FemiNazis are Liberals so MeToo only counts when they blame a nonLiberal man Bizarro KAG  URL	1
25783	Conservatives Dont like Liberals Because The Definition of Liberty is Different for both For the Conservatives Freedom means The Freedom to Obstruct Impede and Prevent Progress in HumanRights CivilRights and Society in General To the Liberals Freedom comes with	0
16683	 Watch ielts liz  she is amazing	0
14640	BREXIT deal HAS been reached  and will be unveiled at special summit in NOVEMBER Has sold out the UK to the eu She better have not or the are finished URL	1
31641	BlackEyedPeas Tackle Gun Control Social Justice on New Song Big Love URL URL	0
23762	 Google appears to be a completely testosteronefree work environment SoyBoys Fairyland HurricaneFlorence	0
45984	WednesdayMotivation when you are a startup Entrepreneur  Boss and you and you want to salute all the other startup Entrepreneurs doing their thing Especially ones who lack the true insight in doing tasks that need to be done because of the law URL	0
74909	crazyredhead in very angry at the orange cheeto Who claims to be our president  She will never accept it Denying all the lives lost in Puerto Rico He is a monster  URL	1
88822	 Bull crap You know she doesnt care She is trying to get attention for her Presidential run Do you see any other Senator giving nonsense Nope	0
89432	Congratulations Erika Ikizake who won a Day MARTA Pass courtesy of MARTA and Campus Services Keep following us for more prizes Staytuned TheStateWay GoPanthers URL	0
38070	HurricanceFlorence God bless President Donald J Trump  Thank you for your service you are a saint The haters are going to hate but keep up the great work	0
96397	EuropaLeague Song the EU cash your remaining chips in and pss off  Youve played all your cards and liberals in the US too Brexiteers and Trump takes it all so be nice eh and lifell be better for everyone URL	1
37342	 he managed it URL	0
77917	 God help us all	0
31499	 Hillary Clinton talking about gun control Im sure this thread will be full of wellreasoned and data driven responses Oh Well Maybe not	0
52547	Democrat last ditch effort to STOP KavanaughConfirmation and to smear his good Name Liberals trying to protect Abortions Boycott URL	0
34030	 for a phone You all are fucking dumb	1
21054	KendallJenner looks amazing Who cares if she is nude Not everyone likes nudity for sexual desire Some like it for the artistry in it me Every woman on the planet has the same parts She is just comfortable with hers YouGotThis	0
60546	Scorpios are sure to be committed partners Keep them satisfied in bed and you are all set	0
98396	Wisdom Wellness I will teach you the right way to build your own private online traffic economy so you are never short of prospects and sales again URL URL	0
29882	months and she is standing talking  and climbing now  URL	0
90581	CreepyPornPresident I WANT THIS TRENDING UNTIL HE IS OUT OF OFFICE URL	0
69073	HowToGetPeopleOutOfYourHome Tell them that youre a vampirethen threaten to eat them if they dont get their asses out shrugs What Problem	1
49338	 Fact he lost the popular vote Fact he and the GOP have gone their own way and ignored Democrats Conclusion he never spoke for all America and he is the GOP and the GOP is Trumpism MAGA LiveWithIt	0
22812	 Im Mexican by the way and I support the gun control already in place if it means people like you dont ever touch a gunWhat you are saying has nothing to do with this	0
29113	Kavanaugh The moment BlaseyFord is exposed as a fraud expect a new accuser to surface Liberals are a one trick pony LiberalismIsAMentalDisorder	1
13097	 En Taller  S M BX 	0
98816	HIAC Why is it this match too with Becky vs Charlotte kinda sucky so far They are taking shots back and forth and stumbling around like a drunk version of Final Fantasy or something	0
77222	 Gul Bukhari is Gul Bukhari bcoz she is her own Iron Lady More Power to you 	0
95258	Aparently my computer doesnt want to operate at the moment So I will upload the episodes Individually Sorry for the inconvenience	0
36892	ChristineBlaseyFord  Democrats condemn conservatives for having made up their minds while at the same time having made up their minds to condemn Kavanaugh without question AND to vote no on Kavanaugh before the hearings URL	0
51589	 I see your point but the school shootings are extremely controversial with bickering over gun control vs gun rights Just that the Nike controversy is the current one	0
48945	NunsProtest sad nobody supporting the Sisters the mother Superior of Christian communityis it so difficult to stand by the victim whether she is nun or ordinary victim	0
74448	 Pornhub the thoughtful people they are are taking suggestions of more category of underserved communities and they are 	0
76036	 I agree with you Read the first paragraph and struggled to get past the condescension She is a lawyer with an educated opinion There are other lawyers with differing educated opinions	0
11286	BCOG she is cool confident cocky and she kicks ass URL	1
36500	ProudFathersWithRTG bafethu i love how good yall look with your kids i hope you are supportive to them and their moms Im truly inspired to be the best father once im a father if i ever become one	0
21677	P because Hussain as message is not for only the Muslims he is for the entire Humanity  Really great message for the entire world  URL	0
73105	ChequersPlan What an absolute farce Brexit is The conservatives have no idea at all and May is now totally discredited Time for an election ForTheMany	0
41821	 oh fuck off 	1
72213	LifeIsButepu when your friends dont know you are using their pics as memes on twitter URL	0
14258	TheNunMovie was just as scary as I thought it would be  Clearly the critics dont think she is terrifyingly creepy I like how it ties in with TheConjuring series	0
13131	BreakingNews Trump issues a statement about Christine Blasey Ford See it now Visit URL BlueWave BlueTsunami MAGA Democrats Liberals SCOTUS Crypto URL	0
76379	LiberalHypocrisy criminal democrat evidence ellison liberals Hypocrites Keith Ellison domestic violence accuser says Democratic party doesnt believe her story URL	1
25354	Wotd  Isaiah  The Lord will guide you continually giving you water when you are dry and restoring your strength You will be like a wellwatered garden like an everflowing URL	0
89417	GreatAwakening QAnon Resist ImpeachTrump Mueller MuellerTime liberals who likedretweeted my post and dont know what exculpatory means lol Its a testament to their lack of interest in details Thanks guys URL	0
68256	TRUMP Id be a real good witness JOHNDowd You are not a good witness Mr President Im afraid I just cant help you The day following those remarks Attorney Dowd quit EVERYBODY URL	0
78984	Repost with getrepost  MOTTO PR IS IN YOUR CAR or wherever you are Do you aspire break into the entertainment industry or start your own PR business Do you need URL	0
52080	DemocratPartyOfDomesticTerrorists Fascist Antifa FemiNazi Dont Just WalkAway RUN URL	1
25127	 if he is im getting turnt with the holo keef regardless	0
48650	 talks about Vyvx Cloud Connect now offering secure and reliable connectivity to Direct Connect via URL URL	0
51762	auspol I dont know why he is still in his job Seriously URL	1
71592	MAGA Tell me ONE good thing trump has done as president I dare you He is the worst president in history	1
28558	DaysofCode day  React and Redux with Montreal URL	0
32141	Chequers is a violation of democracy  StandUpBrexit The will of the people must be respected URL	0
80406	ARSYoungjaeDay HAPPY BIRTHDAY CHOI YOUNGJAE  with vocals of a god and a contagious laughter he is the most beautiful man i could never feel sad whenever i see an img of him or just a snippet of him in a video he always brightens my day the last img is me when i saw URL	0
73366	 Tickets for htafcs away match against WatfordFC will go on sale to supporters with  Priority Points on Monday  URL	0
26454	 u put a privileged NFL player in ur ad for th anniv that has sacrificed nothing he is still rich amp has his life Tom Burnett a passenger on doom flight  told his wife WE CAN DO IT He amp others sacrificed everything Gave their life to save others That is everything	0
78688	ConfirmKavanugh now stall tactics are DC cronies only recourse No more delays VoteRed to end this madness and to MAGA	1
76135	 Beats the hell NJ out of me lol Dude already made the assumption that Im antifa He even ignored all the evidence to make that assumption	1
30778	StopEtchecopar Fuck you all  Que florezcan mil Baby Etchecopar 	1
48418	Antifa invaded a memorial in recognition of Kate Steinle in Austin Texas and tried to comfort him it looked like when it was struggling but has returned to the Southern District of New York is recused from the Michael Cohen raid Trump has my full support Moving on 	0
10313	 Laws are for the law abiding citizens We have the second amendment We dont need more gun control Criminals dont care they will use guns until the end of time Figure out how to stop them from using guns	0
78950	OnAirNow Jon Bellion  He Is The Same URL RSIDANCE URL	0
13993	Immigration Public Charge Rule has been law for  years US social safety net was designed to support US Citizens Not to finance foreigners lives in he US Trump MAGA  URL via 	0
32492	Florence List URL Hurricane Florence feeds  Trump MAGA central VA  closeup viewexcessive rainfall outlook for today through  am Monday Purple areas are in the highest risk vawx ncwx nrv rke URL 	0
50781	Feckless I encourage liberals and Democrats not to waste a lot of time expending the energy on trying to convince a Trump voter We dont need them Were the majority URL via 	0
22569	Antifa are mentally unstable cowards pretending to be relevant URL	1
87317	Emmys Sanda Ho is not Asia America she is Canadian this description was on 	0
53862	WeLoveSergioBecause he is the sweetest guy ever He loves us so much and Im so happy to be his fan URL	0
89424	 Im in NC Thursdays I work at a nursing home doing hair Around  I heard all of the Tvs do the alert Then afterwards tests on a few TVS I went to lunch and at  one was on the radio It was so strange I keep saying that but it was unusual	0
22470	Iam so sleepy  Bot cuddles up to you   RogueBot 	0
48938	 And Browning looked like dog shit against the same FCS school Whats your point	1
85360	WCW  does it again with her live coverage and YouTube videos for textureontherunway She is the official natural hair media company of NYC Emmy award winner and so fierce URL	0
90032	CTRiders Hope you are enjoying your Friday If youre looking for a way to enjoy this nice weather this weekend September is ReadANewBookMonth and there is nothing like reading a new book on a patio with a nice cup of coffee  Anyone ready anything interesting this month URL	0
31182	 Wow safe sex Thats hot We love a butch top who also receives URL	0
83464	ANTIFA men get themselves riled up before a big Anti Trump rally by playing the theme song from the Wonder Woman movie on repeat Or was it Power Rangers  URL	0
51218	BrettKavanaugh  but anyway there is the matter of a replacement for Justice Kennedy here but the bigger one is of conservatives fortifying the SCOTUS majority for decades to come against libs who are no longer hiding desire to directly attack the Bill of Rights	0
41438	All two of them taste like ass URL	1
72867	TEAMTHEBEEZ PLEASE SHARE THIS PUP DID NOTHING EXCEPT HIS OWNER DIED AND HE WAS DUMPEDDIE AT SHELTER HE IS IN GRIEF FOR HIS OWNER AND TERRIFIED IN NOISY SHELTER PLEASE NOKILLSHELTERNATION IS WHAT WE NEED BUT LETS FIND THIS POOR PUP A HEROESANIMALS URL	0
73439	DespicableDems lie again about rifles Dem Distorted the Law to Push GunControl at Kavanaugh Confirmation URL via 	1
25657	MeetTheSpeakers  will present in our event OIW  Finpact  Global Impact through Financial Technologies She is Senior Advisor Group Sustainable Finance and worked on green energy and climate risk Join us to meet Thina URL oiw URL	0
67018	 people just unfollowed me for talking about merlin sorry yall im still up covinskys ass im just waiting for a psisly sequel announcement ive run out of witty and funny tweets about tatbilb i am drained	1
50665	WednesdayWisdom Antifa calls the right fascist when in all reality they and the left are following the same scenario as the Third Reich indoctrination of our youth trying to control minorities and a total lack of understanding or knowledge of history WalkAway	0
24583	Kavanaugh typical liberals  Democrats URL	0
